stat_week,m,d,user id,stats_trackers_created,stats_sent_notifications_desktop,stats_gmail_insights_viewed,stats_insights_viewed,stats_activities_zapier,stats_stream_viewed
41,10,15,1366,1,1,0,0,0,1
41,10,15,1367,1,1,0,0,0,2
41,10,15,1368,1,2,3,0,0,5
41,10,15,1369,1,2,1,0,0,1
41,10,15,1370,1,1,0,0,0,0
41,10,15,1371,1,1,0,0,0,1
41,10,15,1372,1,2,1,0,0,2
41,10,15,1373,1,1,2,0,0,3
41,10,15,1374,2,0,4,0,0,1
41,10,15,1375,1,3,2,0,0,2
41,10,15,1376,2,2,1,0,0,9
41,10,15,1377,1,4,14,0,0,5
41,10,15,1378,1,2,0,0,0,2
41,10,15,1379,1,2,0,0,0,2
41,10,15,1380,1,1,3,0,0,4
41,10,15,1381,1,1,1,0,0,2
41,10,15,1382,1,1,0,0,0,2
41,10,15,1383,1,3,12,0,0,5
41,10,15,1384,1,1,3,0,0,1
41,10,15,1385,1,1,0,0,0,0
41,10,15,1386,1,1,0,0,0,2
41,10,15,1387,1,1,0,0,0,1
41,10,15,1388,1,2,2,0,0,3
41,10,15,1389,1,5,1,0,0,3
41,10,15,1390,1,1,0,0,0,2
41,10,15,1391,4,5,5,0,0,4
41,10,15,1392,1,1,0,0,0,8
41,10,15,1393,1,1,0,0,0,3
41,10,15,1394,1,1,3,0,0,6
41,10,15,1395,1,0,0,0,0,0
41,10,15,1396,5,1,3,0,0,1
41,10,15,1397,1,1,0,0,0,5
41,10,15,1398,1,1,12,0,0,1
41,10,15,1399,1,0,0,0,0,1
41,10,15,1400,1,5,0,0,0,4
41,10,15,1401,1,1,7,0,0,2
41,10,15,1402,1,2,0,0,0,2
41,10,15,1403,3,5,48,0,0,9
41,10,15,1404,1,1,2,0,0,1
41,10,15,1405,1,1,0,0,0,4
41,10,15,1406,1,1,1,0,0,3
41,10,15,1407,1,2,3,0,0,4
41,10,15,1408,1,1,0,0,0,7
41,10,15,1409,1,1,0,0,0,2
41,10,15,1410,1,2,1,0,0,4
41,10,15,1411,1,2,1,0,0,2
41,10,15,1412,2,1,2,0,0,3
41,10,15,1413,2,4,14,0,0,5
41,10,15,1414,2,5,3,0,0,4
41,10,15,1415,1,1,7,0,0,6
41,10,15,1416,1,1,1,0,0,1
41,10,15,1417,1,1,0,0,0,7
41,10,15,1418,1,2,0,0,0,2
41,10,15,1419,1,2,0,0,0,2
41,10,15,1420,1,1,0,0,0,4
41,10,15,1421,1,2,0,0,0,4
41,10,15,1422,2,3,4,0,0,2
41,10,15,1423,7,11,8,0,0,3
41,10,15,1424,2,2,3,0,0,2
41,10,15,1425,1,3,0,0,0,4
41,10,15,1426,1,7,0,0,0,3
41,10,15,1427,1,3,3,0,0,3
41,10,15,1428,1,1,1,0,0,5
41,10,15,1429,2,1,0,0,0,4
41,10,15,1430,2,1,0,0,0,2
41,10,15,1431,3,2,0,0,0,6
41,10,15,1432,2,1,3,0,0,2
41,10,15,1433,1,2,0,0,0,2
41,10,15,1434,1,1,0,0,0,2
41,10,15,1435,2,8,8,0,0,2
41,10,15,1436,1,1,0,0,0,2
41,10,15,1437,1,1,2,0,0,1
41,10,15,1438,1,1,0,0,0,2
41,10,15,1439,2,1,2,0,0,2
41,10,15,1440,3,0,0,0,0,0
41,10,15,1441,1,1,0,0,0,1
41,10,15,1442,1,3,0,0,0,5
41,10,15,1443,1,3,5,0,0,3
41,10,15,1444,1,2,3,0,0,1
41,10,15,1445,1,1,1,0,0,1
41,10,15,1446,1,1,2,0,0,1
41,10,15,1447,2,13,1,0,0,6
41,10,15,1448,1,2,1,0,0,3
41,10,15,1449,1,2,0,0,0,2
41,10,15,1450,1,2,0,0,0,4
41,10,14,1451,2,1,0,0,0,2
41,10,14,1452,2,3,1,0,0,4
41,10,14,1453,1,1,0,0,0,4
41,10,14,1454,1,2,3,0,0,7
41,10,14,1455,2,2,1,0,0,4
41,10,14,1456,1,2,0,0,0,0
41,10,14,1457,1,2,4,0,0,1
41,10,14,1458,1,2,0,0,0,2
41,10,14,1459,2,1,12,0,0,1
41,10,14,1460,1,2,0,0,0,4
41,10,14,1461,1,2,0,0,0,2
41,10,14,1462,1,1,0,0,0,2
41,10,14,1463,1,2,1,0,0,4
41,10,14,1464,1,1,0,0,0,3
41,10,14,1465,1,1,0,0,0,1
41,10,14,1466,1,1,5,0,0,2
41,10,14,1467,1,1,0,0,0,1
41,10,14,1468,1,2,0,0,0,3
41,10,14,1469,1,1,1,0,0,2
41,10,14,1470,1,3,0,0,0,1
41,10,14,1471,1,1,0,0,0,1
41,10,14,1472,1,4,0,0,0,1
41,10,14,1473,1,3,1,0,0,6
41,10,14,1474,2,1,1,0,0,1
41,10,14,1475,1,1,0,0,0,1
41,10,14,1476,1,1,4,0,0,6
41,10,14,1477,1,1,0,0,0,4
41,10,14,1478,1,2,0,0,0,2
41,10,14,1479,1,7,0,0,0,2
41,10,14,1480,2,5,4,0,0,4
41,10,14,1481,1,1,1,0,0,3
41,10,14,1482,3,7,2,0,0,6
41,10,14,1483,1,2,0,0,0,1
41,10,14,1484,1,1,0,0,0,2
41,10,14,1485,1,1,0,0,0,2
41,10,14,1486,1,1,1,0,0,1
41,10,14,1487,2,3,6,0,0,2
41,10,14,1488,1,1,0,0,0,3
41,10,14,1489,1,2,0,0,0,1
41,10,14,1490,1,1,0,0,0,2
41,10,14,1491,1,1,9,0,0,3
41,10,14,1492,1,2,21,0,0,4
41,10,14,1493,1,1,3,0,0,1
41,10,14,1494,1,1,0,0,0,1
41,10,14,1495,1,2,0,0,0,2
41,10,14,1496,1,2,0,0,0,5
41,10,14,1497,1,1,0,0,0,2
41,10,14,1498,1,2,0,0,0,4
41,10,14,1499,1,1,0,0,0,2
41,10,14,1500,4,6,3,0,0,10
41,10,14,1501,5,1,7,0,0,6
41,10,14,1502,1,1,4,0,0,4
41,10,14,1503,1,3,2,0,0,10
41,10,14,1504,2,3,1,0,0,2
41,10,14,1505,2,3,0,0,0,4
41,10,14,1506,2,1,2,0,0,1
41,10,14,1507,1,1,2,0,0,2
41,10,14,1508,1,4,1,0,0,3
41,10,14,1509,1,2,6,0,0,1
41,10,14,1510,2,4,13,0,0,4
41,10,14,1511,2,3,1,0,0,2
41,10,14,1512,1,1,2,0,0,4
41,10,14,1513,6,4,33,0,0,1
41,10,14,1514,1,1,1,0,0,2
41,10,14,1515,1,3,1,0,0,4
41,10,14,1516,1,3,3,0,0,5
41,10,14,1517,4,2,1,0,0,6
41,10,14,1518,1,1,0,0,0,2
41,10,14,1519,2,2,1,0,0,5
41,10,14,1520,1,1,0,0,0,1
41,10,14,1521,1,2,0,0,0,2
41,10,14,1522,1,2,2,0,0,4
41,10,14,1523,1,1,1,0,0,1
41,10,14,1524,1,2,0,0,0,6
41,10,14,1525,1,3,0,0,0,2
41,10,14,1526,1,1,0,0,0,3
41,10,14,1527,1,3,0,0,0,3
41,10,14,1528,1,4,0,0,0,4
41,10,14,1529,1,1,0,0,0,1
41,10,14,1530,1,2,0,0,0,4
41,10,14,1531,1,2,0,0,0,2
41,10,14,1532,1,5,1,0,0,12
41,10,14,1533,1,1,1,0,0,1
41,10,14,1534,1,2,0,0,0,2
41,10,14,1535,1,1,1,0,0,2
41,10,14,1536,1,1,0,0,0,3
41,10,14,1537,2,2,5,0,0,6
41,10,14,1538,1,1,0,0,0,2
41,10,14,1539,1,1,0,0,0,2
41,10,14,1540,1,1,0,0,0,2
41,10,14,1541,1,4,0,0,0,1
41,10,14,1542,2,1,1,0,0,1
41,10,14,1543,1,3,0,0,0,6
41,10,14,1544,1,3,0,0,0,3
41,10,14,1545,3,3,0,0,0,6
41,10,14,1546,1,1,0,0,0,3
41,10,14,1547,2,5,2,0,0,6
41,10,14,1548,1,1,2,0,0,1
41,10,14,1549,3,2,1,0,0,8
41,10,14,1550,1,2,0,0,0,2
41,10,14,1551,2,3,0,0,0,12
41,10,14,1552,7,9,0,0,0,1
41,10,14,1553,1,2,5,0,0,10
41,10,14,1554,2,2,2,0,0,5
41,10,14,1555,3,5,4,0,0,1
41,10,14,1556,1,2,1,0,0,7
41,10,14,1557,1,1,8,0,0,5
41,10,14,1558,1,1,5,0,0,6
41,10,14,1559,1,1,0,0,0,2
41,10,14,1560,5,8,7,0,0,4
41,10,14,1561,1,4,0,0,0,7
41,10,14,1562,1,1,1,0,0,2
41,10,14,1563,1,4,0,0,0,7
41,10,14,1564,1,1,1,0,0,1
41,10,14,1565,2,8,1,0,0,6
41,10,14,1566,29,34,30,0,0,1
41,10,14,1567,1,1,2,0,0,1
41,10,14,1568,1,1,1,0,0,2
41,10,14,1569,3,1,32,0,0,2
41,10,14,1570,1,2,0,0,0,3
41,10,14,1571,1,1,1,0,0,3
41,10,14,1572,8,4,11,0,0,6
41,10,14,1573,1,1,0,0,0,1
41,10,14,1574,1,2,0,0,0,4
41,10,14,1575,1,2,0,0,0,2
41,10,14,1576,1,1,0,0,0,1
41,10,14,1577,1,4,1,0,0,1
41,10,14,1578,1,1,1,0,0,3
41,10,14,1579,1,2,0,0,0,2
41,10,14,1580,2,3,2,0,0,6
41,10,14,1581,1,2,0,0,0,3
41,10,14,1582,1,2,0,0,0,4
41,10,14,1583,2,3,9,0,0,5
41,10,14,1584,7,3,39,0,0,4
41,10,14,1585,1,2,0,0,0,2
41,10,14,1586,1,1,0,0,0,7
41,10,14,1587,11,6,7,0,0,2
41,10,14,1588,1,1,0,0,0,2
41,10,14,1589,1,2,2,0,0,3
41,10,14,1590,1,2,3,0,0,4
41,10,14,1591,1,2,0,0,0,4
41,10,14,1592,1,2,0,0,0,4
41,10,14,1593,1,2,0,0,0,2
41,10,14,1594,1,1,0,0,0,2
41,10,14,1595,1,1,0,0,0,3
41,10,14,1596,2,2,1,0,0,2
41,10,14,1597,1,1,1,0,0,4
41,10,14,1598,5,21,5,3,0,21
41,10,14,1599,1,2,21,0,0,2
41,10,14,1600,5,5,8,0,0,3
41,10,14,1601,1,3,0,0,0,2
41,10,14,1602,1,1,0,0,0,1
41,10,14,1603,2,2,2,0,0,1
41,10,14,1604,1,1,1,0,0,1
41,10,14,1605,1,2,0,0,0,3
41,10,14,1606,2,3,4,0,0,6
41,10,14,1607,1,1,4,0,0,1
41,10,14,1608,1,2,0,0,0,3
41,10,14,1609,1,2,0,0,0,0
41,10,14,1610,15,12,30,0,0,2
41,10,14,1611,3,1,0,0,0,3
41,10,14,1612,1,1,0,0,0,1
41,10,14,1613,1,1,2,0,0,1
41,10,13,1614,1,1,0,0,0,1
41,10,13,1615,1,1,0,0,0,3
41,10,13,1616,1,1,0,0,0,2
41,10,13,1617,1,2,8,0,0,1
41,10,13,1618,1,2,0,0,0,4
41,10,13,1619,1,0,0,0,0,0
41,10,13,1620,3,4,3,0,0,4
41,10,13,1621,1,2,0,0,0,3
41,10,13,1622,3,2,8,0,0,4
41,10,13,1623,3,2,3,0,0,29
41,10,13,1624,1,1,2,0,0,1
41,10,13,1625,1,2,3,0,0,2
41,10,13,1626,1,1,2,0,0,3
41,10,13,1627,1,1,1,0,0,4
41,10,13,1628,1,3,0,0,0,2
41,10,13,1629,1,1,7,0,0,1
41,10,13,1630,6,7,24,0,0,5
41,10,13,1631,1,2,0,0,0,3
41,10,13,1632,1,6,0,0,0,3
41,10,13,1633,1,1,6,0,0,1
41,10,13,1634,3,3,11,0,0,3
41,10,13,1635,1,1,0,0,0,2
41,10,13,1636,1,1,1,0,0,1
41,10,13,1637,1,2,0,0,0,3
41,10,13,1638,1,1,0,0,0,4
41,10,13,1639,1,2,0,0,0,2
41,10,13,1640,1,2,1,0,0,2
41,10,13,1641,1,1,0,0,0,2
41,10,13,1642,1,1,0,0,0,3
41,10,13,1643,4,9,3,0,0,8
41,10,13,1644,1,1,0,0,0,0
41,10,13,1645,3,4,5,0,0,1
41,10,13,1646,2,5,6,0,0,11
41,10,13,1647,1,1,3,0,0,2
41,10,13,1648,1,3,0,0,0,10
41,10,13,1649,2,2,3,0,0,1
41,10,13,1650,2,1,5,0,0,1
41,10,13,1651,1,1,6,0,0,3
41,10,13,1652,1,1,0,0,0,1
41,10,13,1653,1,2,0,0,0,2
41,10,13,1654,1,3,0,0,0,2
41,10,13,1655,1,1,0,0,0,2
41,10,13,1656,2,2,5,0,0,1
41,10,13,1657,1,1,0,0,0,1
41,10,13,1658,3,3,3,0,0,3
41,10,13,1659,1,1,2,0,0,2
41,10,13,1660,1,2,0,0,0,2
41,10,13,1661,2,7,2,0,0,5
41,10,13,1662,1,2,1,0,0,3
41,10,13,1663,1,2,0,0,0,1
41,10,13,1664,1,3,0,0,0,3
41,10,13,1665,1,1,0,0,0,1
41,10,13,1666,1,3,0,0,0,3
41,10,13,1667,1,1,0,0,0,3
41,10,13,1668,1,4,0,0,0,2
41,10,13,1669,1,2,0,0,0,1
41,10,13,1670,1,0,5,0,0,2
41,10,13,1671,1,1,8,0,0,1
41,10,13,1672,1,2,10,0,0,3
41,10,13,1673,1,1,0,0,0,5
41,10,13,1674,1,3,0,0,0,2
41,10,13,1675,1,2,0,0,0,3
41,10,13,1676,1,3,0,0,0,2
41,10,13,1677,1,2,0,0,0,2
41,10,13,1678,1,1,8,0,0,3
41,10,13,1679,1,1,14,0,0,1
41,10,13,1680,1,2,0,0,0,4
41,10,13,1681,1,3,1,0,0,2
41,10,13,1682,1,2,4,0,0,8
41,10,13,1683,2,4,1,0,0,7
41,10,13,1684,1,3,0,0,0,3
41,10,13,1685,1,3,1,0,0,4
41,10,13,1686,1,2,0,0,0,4
41,10,13,1687,1,1,2,0,0,1
41,10,13,1688,1,1,0,0,0,2
41,10,13,1689,2,2,0,0,0,8
41,10,13,1690,1,1,1,0,0,1
41,10,13,1691,1,1,0,0,0,5
41,10,13,1692,4,7,24,0,0,4
41,10,13,1693,1,1,3,0,0,3
41,10,13,1694,1,1,0,0,0,1
41,10,13,1695,1,3,1,0,0,1
41,10,13,1696,3,0,0,0,0,6
41,10,13,1697,1,3,0,0,0,2
41,10,13,1698,1,1,0,0,0,4
41,10,13,1699,1,2,0,0,0,2
41,10,13,1700,1,1,0,0,0,2
41,10,13,1701,3,2,6,0,0,4
41,10,13,1702,1,1,22,0,0,2
41,10,13,1703,1,1,1,0,0,1
41,10,13,1704,1,2,1,0,0,2
41,10,13,1705,1,1,16,0,0,4
41,10,13,1706,2,3,3,0,0,1
41,10,13,1707,1,1,28,0,0,2
41,10,13,1708,2,2,1,0,0,1
41,10,13,1709,1,0,0,0,0,6
41,10,13,1710,1,1,1,0,0,2
41,10,13,1711,1,2,4,0,0,3
41,10,13,1712,1,1,0,0,0,2
41,10,13,1713,1,2,1,0,0,2
41,10,13,1714,1,1,0,0,0,3
41,10,13,1715,1,1,1,0,0,3
41,10,13,1716,2,3,3,0,0,3
41,10,13,1717,3,5,7,0,0,1
41,10,13,1718,29,32,69,0,0,2
41,10,13,1719,1,2,0,0,0,4
41,10,13,1720,1,1,0,0,0,2
41,10,13,1721,4,4,2,0,0,13
41,10,13,1722,1,1,0,0,0,2
41,10,13,1723,1,1,0,0,0,1
41,10,13,1724,2,1,0,0,0,4
41,10,13,1725,1,1,1,0,0,1
41,10,13,1726,1,1,0,0,0,2
41,10,13,1727,3,6,3,0,0,7
41,10,13,1728,1,1,0,0,0,0
41,10,13,1729,1,1,0,0,0,2
41,10,13,1730,1,1,0,0,0,3
41,10,13,1731,2,1,0,0,0,1
41,10,13,1732,1,1,0,0,0,0
41,10,13,1733,1,2,7,0,0,5
41,10,13,1734,1,1,0,0,0,1
41,10,13,1735,1,1,0,0,0,2
41,10,13,1736,1,3,5,0,0,2
41,10,13,1737,1,1,0,0,0,2
41,10,13,1738,2,0,2,0,0,1
41,10,13,1739,1,1,0,0,0,3
41,10,13,1740,1,1,2,0,0,4
41,10,13,1741,1,1,0,0,0,2
41,10,13,1742,3,3,5,0,0,9
41,10,13,1743,2,1,2,0,0,2
41,10,13,1744,1,1,1,0,0,1
41,10,13,1745,1,1,5,0,0,5
41,10,13,1746,1,1,0,0,0,1
41,10,13,1747,1,2,4,0,0,3
41,10,13,1748,1,1,0,0,0,1
41,10,13,1749,2,3,1,0,0,3
41,10,13,1750,1,2,10,0,0,5
41,10,13,1751,1,1,3,0,0,1
41,10,13,1752,1,2,0,0,0,2
41,10,13,1753,1,1,3,0,0,1
41,10,13,1754,2,3,17,0,0,0
41,10,13,1755,1,1,13,0,0,3
41,10,13,1756,1,2,0,0,0,9
41,10,13,1757,1,2,0,0,0,3
41,10,13,1758,1,3,0,0,0,3
41,10,13,1759,1,1,0,0,0,3
41,10,13,1760,3,3,14,0,0,1
40,10,12,1761,1,2,0,0,0,4
40,10,12,1762,1,3,0,0,0,2
40,10,12,1763,1,2,4,0,0,2
40,10,12,1764,1,1,2,0,0,3
40,10,12,1765,1,4,0,0,0,3
40,10,12,1766,1,2,2,0,0,3
40,10,12,1767,1,4,3,0,0,4
40,10,12,1768,1,1,2,0,0,2
40,10,12,1769,1,7,1,0,0,0
40,10,12,1770,2,6,1,0,0,9
40,10,12,1771,1,2,1,0,0,3
40,10,12,1772,2,1,3,0,0,2
40,10,12,1773,1,1,0,0,0,2
40,10,12,1774,1,1,1,0,0,3
40,10,12,1775,1,1,2,0,0,2
40,10,12,1776,1,1,0,0,0,2
40,10,12,1777,1,1,0,0,0,1
40,10,12,1778,1,1,1,0,0,1
40,10,12,1779,1,2,0,0,0,5
40,10,12,1780,1,1,0,0,0,5
40,10,12,1781,1,1,0,0,0,2
40,10,12,1782,2,2,3,0,0,1
40,10,12,1783,1,1,0,0,0,3
40,10,12,1784,1,2,21,0,0,1
40,10,12,1785,1,2,0,0,0,2
40,10,12,1786,1,4,0,0,0,1
40,10,12,1787,1,1,1,0,0,1
40,10,12,1788,1,3,0,0,0,3
40,10,12,1789,1,1,0,0,0,1
40,10,12,1790,1,1,2,0,0,2
40,10,12,1791,1,3,0,0,0,11
40,10,12,1792,1,2,0,0,0,3
40,10,12,1793,1,2,0,0,0,1
40,10,12,1794,1,1,0,0,0,1
40,10,12,1795,2,1,0,0,0,2
40,10,12,1796,1,2,1,0,0,3
40,10,12,1797,1,2,0,0,0,2
40,10,12,1798,1,1,7,0,0,1
40,10,12,1799,1,1,3,0,0,6
40,10,12,1800,3,2,4,0,0,6
40,10,12,1801,1,3,1,0,0,5
40,10,12,1802,1,1,1,0,0,2
40,10,12,1803,1,1,0,0,0,2
40,10,12,1804,1,7,0,0,0,3
40,10,12,1805,1,3,0,0,0,6
40,10,12,1806,1,2,0,0,0,3
40,10,12,1807,1,2,2,0,0,2
40,10,12,1808,1,1,0,0,0,1
40,10,12,1809,2,1,0,0,0,2
40,10,12,1810,1,2,0,0,0,2
40,10,12,1811,4,4,3,0,0,3
40,10,12,1812,1,1,0,0,0,2
40,10,12,1813,1,1,3,0,0,2
40,10,12,1814,1,1,0,1,0,3
40,10,12,1815,4,3,4,0,0,2
40,10,12,1816,1,1,0,0,0,2
40,10,12,1817,2,2,1,0,0,5
40,10,12,1818,1,2,2,0,0,4
40,10,12,1819,1,2,0,0,0,2
40,10,12,1820,1,1,1,0,0,2
40,10,12,1821,1,3,0,0,0,2
40,10,12,1822,1,2,0,0,0,2
40,10,12,1823,7,2,6,0,0,1
40,10,12,1824,1,1,0,0,0,3
40,10,12,1825,1,2,0,0,0,3
40,10,12,1826,1,2,0,0,0,2
40,10,12,1827,1,1,0,0,0,2
40,10,12,1828,1,1,0,0,0,1
40,10,12,1829,1,4,2,0,0,3
40,10,12,1830,1,4,0,0,0,4
40,10,12,1831,2,4,1,0,0,5
40,10,12,1832,2,2,0,0,0,2
40,10,12,1833,1,2,0,0,0,2
40,10,12,1834,1,4,0,0,0,2
40,10,12,1835,2,3,4,0,0,5
40,10,12,1836,1,2,0,0,0,3
40,10,12,1837,1,2,1,0,0,1
40,10,12,1838,1,1,0,0,0,2
40,10,12,1839,1,2,0,0,0,3
40,10,12,1840,2,1,2,0,0,2
40,10,12,1841,1,4,0,0,0,2
40,10,12,1842,1,1,0,0,0,2
40,10,12,1843,1,1,0,0,0,2
40,10,12,1844,1,2,3,0,0,3
40,10,12,1845,1,3,1,0,0,3
40,10,12,1846,2,1,3,0,0,2
40,10,12,1847,1,1,0,0,0,2
40,10,12,1848,1,1,0,0,0,2
40,10,12,1849,2,3,1,0,0,1
40,10,12,1850,1,2,2,0,0,3
40,10,12,1851,1,3,0,0,0,3
40,10,12,1852,1,3,0,0,0,1
40,10,12,1853,1,1,0,0,0,2
40,10,12,1854,2,1,3,0,0,15
40,10,12,1855,1,2,1,0,0,3
40,10,12,1856,1,1,0,0,0,2
40,10,12,1857,1,1,0,0,0,2
40,10,12,1858,1,1,6,0,0,4
40,10,12,1859,1,1,0,0,0,0
40,10,12,1860,1,2,0,0,0,4
40,10,12,1861,1,1,0,0,0,1
40,10,12,1862,1,1,0,0,0,3
40,10,12,1863,1,4,0,0,0,3
40,10,12,1864,1,1,3,0,0,3
40,10,12,1865,1,1,0,0,0,2
40,10,12,1866,1,2,0,0,0,1
40,10,12,1867,1,3,0,0,0,3
40,10,12,1868,1,1,13,0,0,2
40,10,12,1869,1,2,0,0,0,1
40,10,12,1870,1,3,0,0,0,2
40,10,12,1871,2,1,4,0,0,2
40,10,12,1872,2,1,1,0,0,2
40,10,12,1873,1,2,0,0,0,2
40,10,12,1874,2,2,2,0,0,3
40,10,12,1875,1,2,8,0,0,6
40,10,12,1876,1,0,0,0,0,0
40,10,12,1877,1,1,1,0,0,1
40,10,12,1878,9,6,1,0,0,7
40,10,12,1879,6,4,12,0,0,3
40,10,12,1880,3,7,27,0,0,2
40,10,12,1881,1,2,0,0,0,1
40,10,12,1882,1,2,0,0,0,5
40,10,12,1883,3,3,4,0,0,2
40,10,12,1884,1,2,0,0,0,2
40,10,12,1885,1,1,0,0,0,2
40,10,12,1886,2,2,5,0,0,1
40,10,12,1887,1,1,1,0,0,3
40,10,12,1888,1,2,0,0,0,0
40,10,12,1889,1,1,0,0,0,4
40,10,12,1890,1,1,1,0,0,1
40,10,12,1891,1,1,0,0,0,1
40,10,12,1892,1,1,0,0,0,1
40,10,12,1893,1,1,0,0,0,1
40,10,12,1894,1,1,3,0,0,1
40,10,12,1895,1,2,1,0,0,4
40,10,12,1896,1,1,0,0,0,1
40,10,12,1897,1,2,2,0,0,2
40,10,12,1898,1,1,0,0,0,2
40,10,12,1899,1,1,0,0,0,2
40,10,12,1900,3,8,2,0,0,6
40,10,12,1901,1,3,1,0,0,4
40,10,12,1902,1,2,7,0,0,3
40,10,12,1903,1,1,0,0,0,1
40,10,12,1904,1,1,0,0,0,2
40,10,12,1905,1,2,0,0,0,3
40,10,12,1906,1,1,2,0,0,2
40,10,12,1907,1,2,0,0,0,2
40,10,12,1908,1,1,0,0,0,2
40,10,12,1909,1,1,3,0,0,1
40,10,12,1910,1,1,0,0,0,1
40,10,12,1911,1,1,0,0,0,2
40,10,12,1912,1,2,1,0,0,2
40,10,12,1913,1,1,0,0,0,3
40,10,12,1914,1,2,0,0,0,3
40,10,12,1915,1,2,0,0,0,2
40,10,12,1916,6,92,28,0,0,2
40,10,12,1917,1,1,8,0,0,1
40,10,12,1918,1,1,2,0,0,1
40,10,12,1919,1,2,0,0,0,2
40,10,12,1920,1,1,0,0,0,1
40,10,12,1921,1,1,0,0,0,1
40,10,12,1922,2,3,4,0,0,6
40,10,12,1923,1,1,0,0,0,2
40,10,12,1924,1,1,5,0,0,1
40,10,12,1925,1,1,0,0,0,2
40,10,12,1926,1,2,0,0,0,4
40,10,12,1927,1,2,0,0,0,1
40,10,12,1928,3,1,0,0,0,7
40,10,12,1929,1,1,0,0,0,1
40,10,12,1930,2,2,27,0,0,1
40,10,12,1931,1,1,3,0,0,3
40,10,12,1932,1,2,0,0,0,2
40,10,11,1933,1,2,0,0,0,3
40,10,11,1934,1,2,2,0,0,4
40,10,11,1935,1,1,0,0,0,1
40,10,11,1936,1,5,0,0,0,2
40,10,11,1937,2,1,1,0,0,1
40,10,11,1938,2,4,6,0,0,1
40,10,11,1939,1,2,0,0,0,2
40,10,11,1940,1,2,0,0,0,3
40,10,11,1941,1,1,0,0,0,3
40,10,11,1942,1,1,0,0,0,3
40,10,11,1943,1,1,0,0,0,1
40,10,11,1944,1,2,0,0,0,4
40,10,11,1945,4,2,6,0,0,6
40,10,11,1946,5,2,0,0,0,3
40,10,11,1947,1,1,2,0,0,3
40,10,11,1948,1,2,0,0,0,2
40,10,11,1949,2,2,6,0,0,7
40,10,11,1950,1,1,0,0,0,0
40,10,11,1951,1,2,0,0,0,4
40,10,11,1952,1,2,8,0,0,5
40,10,11,1953,1,2,0,0,0,4
40,10,11,1954,1,1,277,0,0,2
40,10,11,1955,1,3,0,0,0,2
40,10,11,1956,2,3,1,0,0,3
40,10,11,1957,1,1,0,0,0,2
40,10,11,1958,2,1,2,0,0,1
40,10,11,1959,1,0,0,0,0,1
40,10,11,1960,1,2,8,0,0,1
40,10,11,1961,1,1,0,0,0,1
40,10,11,1962,1,1,2,0,0,3
40,10,11,1963,1,1,0,0,0,2
40,10,11,1964,1,1,0,0,0,2
40,10,11,1965,1,5,3,0,0,2
40,10,11,1966,2,2,7,0,0,2
40,10,11,1967,4,1,0,0,0,3
40,10,11,1968,1,1,2,0,0,2
40,10,11,1969,1,1,0,0,0,6
40,10,11,1970,1,2,1,0,0,2
40,10,11,1971,3,4,14,0,0,2
40,10,11,1972,1,2,0,0,0,3
40,10,11,1973,4,6,1,0,0,8
40,10,11,1974,1,1,0,0,0,2
40,10,11,1975,2,2,0,0,0,1
40,10,11,1976,1,1,2,0,0,0
40,10,11,1977,1,7,0,0,0,10
40,10,11,1978,1,1,0,0,0,1
40,10,11,1979,1,2,0,0,0,4
40,10,11,1980,1,1,0,0,0,1
40,10,11,1981,1,1,1,0,0,3
40,10,11,1982,1,1,0,0,0,2
40,10,11,1983,1,1,0,0,0,4
40,10,11,1984,1,3,0,0,0,2
40,10,11,1985,2,1,6,0,0,1
40,10,11,1986,1,3,0,0,0,2
40,10,11,1987,1,1,0,0,0,1
40,10,11,1988,1,2,0,0,0,3
40,10,11,1989,3,3,2,0,0,1
40,10,11,1990,1,3,1,0,0,2
40,10,11,1991,1,2,0,0,0,2
40,10,11,1992,1,1,0,0,0,5
40,10,11,1993,1,2,1,0,0,2
40,10,11,1994,1,1,2,0,0,2
40,10,11,1995,1,1,1,0,0,3
40,10,11,1996,1,2,0,0,0,3
40,10,11,1997,1,2,5,0,0,4
40,10,11,1998,9,6,15,0,0,2
40,10,11,1999,1,1,0,0,0,0
40,10,11,2000,1,1,0,0,0,2
40,10,11,2001,1,0,0,0,0,0
40,10,11,2002,1,1,0,0,0,2
40,10,11,2003,1,3,0,0,0,2
40,10,11,2004,1,1,1,0,0,0
40,10,11,2005,1,1,0,0,0,2
40,10,11,2006,1,3,0,0,0,3
40,10,11,2007,1,1,0,0,0,2
40,10,11,2008,1,1,0,0,0,1
40,10,11,2009,2,1,2,0,0,2
40,10,11,2010,1,1,0,0,0,1
40,10,11,2011,1,5,1,0,0,3
40,10,11,2012,1,1,0,0,0,1
40,10,11,2013,1,1,0,0,0,1
40,10,11,2014,1,2,0,0,0,1
40,10,11,2015,1,1,0,0,0,2
40,10,11,2016,1,2,0,0,0,3
40,10,11,2017,1,1,0,0,0,1
40,10,11,2018,1,1,2,0,0,4
40,10,11,2019,1,1,0,0,0,2
40,10,11,2020,2,1,2,0,0,3
40,10,11,2021,1,1,2,0,0,2
40,10,11,2022,1,2,0,0,0,2
40,10,11,2023,1,2,0,0,0,3
40,10,11,2024,4,3,3,0,0,4
40,10,11,2025,5,16,66,0,0,1
40,10,11,2026,1,1,0,0,0,3
40,10,11,2027,1,1,1,0,0,3
